#,FALSE,1
algorithm,TRUE,1
engine,TRUE,1
game,TRUE,1
solution,TRUE,1
test,TRUE,1
work,TRUE,1
operate,TRUE,1
function,TRUE,1
perform,TRUE,1
stay,TRUE,1
remain,TRUE,1
continue,TRUE,1
play,TRUE,1
survive,FALSE,1
manage,TRUE,1
keep,TRUE,1
succeed,FALSE,1
mode,TRUE,1
situation,TRUE,1
way,TRUE,1
set,TRUE,1
manner,TRUE,1
configuration,TRUE,1
context,TRUE,1
operation,TRUE,1
capacity,TRUE,1
one,FALSE,1
driver,TRUE,1
include,TRUE,1
involve,TRUE,1
describe,TRUE,1
include,TRUE,1
mean,TRUE,1
comprise,TRUE,1
represent,TRUE,1
define,TRUE,1
encompasse,FALSE,1
include,TRUE,1
require,TRUE,1
consider,TRUE,1
command,TRUE,1
order,TRUE,1
policy,TRUE,1
request,TRUE,1
comment,TRUE,1
act,TRUE,1
trigger,FALSE,1
control,TRUE,1
manage,TRUE,1
user,FALSE,1
administrator,TRUE,1
manager,TRUE,1
administrator,FALSE,1
agent,TRUE,1
operator,TRUE,1
developer,TRUE,1
system,FALSE,1
agent,TRUE,1
member,TRUE,1
program,FALSE,1
event,TRUE,1
process,TRUE,1
operation,TRUE,1
adopt,TRUE,1
release,TRUE,1
administer,FALSE,1
choose,TRUE,1
render,TRUE,1
administrator,TRUE,1
os,TRUE,1
AI,FALSE,1
kernel,TRUE,1
consequence,FALSE,1
matter,FALSE,1
part,TRUE,1
subset,FALSE,1
measure,TRUE,1
percentage,TRUE,1
control,TRUE,1
combination,TRUE,1
selection,TRUE,1
select,TRUE,1
monitor,TRUE,1
installation,TRUE,1
intervention,FALSE,1
failure,TRUE,1
say,TRUE,1
likely,FALSE,1
liable,FALSE,1
expect,TRUE,1
know,TRUE,1
declare,FALSE,1
guarantee,TRUE,1
believe,TRUE,1
suppose,FALSE,1
advise,FALSE,1
assume,TRUE,1
component,TRUE,1
unit,TRUE,1
component,TRUE,1
element,TRUE,1
operator,TRUE,1
system,FALSE,1
node,TRUE,1
use,TRUE,1
maintain,TRUE,1
complete,TRUE,1
access,TRUE,1
execute,TRUE,1
restore,TRUE,1
support,TRUE,1
achieve,TRUE,1
#,FALSE,1
function,TRUE,1
work,TRUE,1
processing,TRUE,1
physical,FALSE,1
operation,FALSE,1
maintenance,TRUE,1
check,TRUE,1
test,TRUE,1
loss,TRUE,1
damage,TRUE,1
fault,FALSE,1
problem,TRUE,1
inability,FALSE,1
deficiency,FALSE,1
degradation,FALSE,1
violation,FALSE,1
injury,TRUE,1
condition,TRUE,1
weakness,FALSE,1
due,FALSE,1
harmful,FALSE,1
cause,TRUE,1
attribute,TRUE,1
happen,TRUE,1
fatal,FALSE,1
confine,FALSE,1
destructive,FALSE,1
trace,TRUE,1
connect,TRUE,1
commit,FALSE,1
catastrophic,FALSE,1
aspect,TRUE,1
member,TRUE,1
portion,TRUE,1
part,TRUE,1
source,TRUE,1
rule,TRUE,1
standard,FALSE,1
principle,TRUE,1
protection,TRUE,1
design,TRUE,1
guideline,TRUE,1
security,TRUE,1
safety,TRUE,1
strategy,TRUE,1
automatic,FALSE,1
control,TRUE,1
autonomous,FALSE,1
integrate,TRUE,1
digital,FALSE,1
controller,TRUE,1
signal,TRUE,1
power,TRUE,1
control,TRUE,1
controller,TRUE,1
integration,TRUE,1
automation,FALSE,1
these,FALSE,1
computer,TRUE,1
such,FALSE,1
some,FALSE,1
software,TRUE,1
autonomous,FALSE,1
independence,FALSE,1
autonomy,FALSE,1
feedback,TRUE,1
switch,TRUE,1
module,TRUE,1
isolation,FALSE,1
able,FALSE,1
enable,TRUE,1
provide,TRUE,1
modify,TRUE,1
adapt,TRUE,1
allow,TRUE,1
facilitate,TRUE,1
prevent,TRUE,1
enable,TRUE,1
avoid,TRUE,1
permit,TRUE,1
reduce,TRUE,1
ease,TRUE,1
minimize,FALSE,1
handle,TRUE,1
detect,TRUE,1
encourage,TRUE,1
promote,TRUE,1
manipulation,TRUE,1
movement,TRUE,1
removal,TRUE,1
attachment,FALSE,1
adjustment,TRUE,1
input,TRUE,1
signal,TRUE,1
memory,TRUE,1
variety,TRUE,1
pair,TRUE,1
group,TRUE,1
network,TRUE,1
cluster,FALSE,1
external,FALSE,1
internal,FALSE,1
independent,FALSE,1
peripheral,FALSE,1
method,TRUE,1
mechanism,TRUE,1
unit,TRUE,1
option,TRUE,1
use,TRUE,1
identify,TRUE,1
create,TRUE,1
generate,TRUE,1
variable,TRUE,1
value,TRUE,1
standard,TRUE,1
term,TRUE,1
language,TRUE,1
basis,TRUE,1
page,TRUE,1
rule,TRUE,1
reference,TRUE,1
word,TRUE,1
#,FALSE,1
#,FALSE,1
establish,TRUE,1
standard,TRUE,1
research,TRUE,1
legislation,FALSE,1
report,TRUE,1
guidance,TRUE,1
regulation,FALSE,1
agreement,FALSE,1
regulation,FALSE,1
decide,TRUE,1
policy,TRUE,1
restriction,TRUE,1
agreement,FALSE,1
internet,TRUE,1
internet,TRUE,1
public,FALSE,1
library,TRUE,1
airport,FALSE,1
web,TRUE,1
human,FALSE,1
broadband,FALSE,1
educational,FALSE,1
[,FALSE,1
result,TRUE,1
point,TRUE,1
equation,FALSE,1
number,TRUE,1
table,TRUE,1
graph,FALSE,1
example,TRUE,1
map,TRUE,1
figure,TRUE,1
statistic,FALSE,1
item,TRUE,1
change,TRUE,1
remove,TRUE,1
adjust,TRUE,1
reduce,TRUE,1
eliminate,TRUE,1
increase,TRUE,1
term,TRUE,1
order,TRUE,1
hope,FALSE,1
favor,FALSE,1
favour,FALSE,1
light,TRUE,1
hope,FALSE,1
way,TRUE,1
anticipation,FALSE,1
case,TRUE,1
case,TRUE,1
place,TRUE,1
maximum,FALSE,1
optimal,FALSE,1
well,FALSE,1
minimum,FALSE,1
increase,TRUE,1
general,FALSE,1
total,FALSE,1
price,TRUE,1
possible,FALSE,1
overall,FALSE,1
national,FALSE,1
section,TRUE,1
specification,TRUE,1
article,TRUE,1
Manual,FALSE,1
suite,FALSE,1
framework,TRUE,1
manual,TRUE,1
provide,TRUE,1
contain,TRUE,1
give,TRUE,1
contain,TRUE,1
give,TRUE,1
provide,TRUE,1
offer,TRUE,1
outline,TRUE,1
present,TRUE,1
description,TRUE,1
outline,TRUE,1
detail,TRUE,1
explanation,TRUE,1
analysis,TRUE,1
overview,TRUE,1
description,TRUE,1
documentation,TRUE,1
understand,TRUE,1
improvement,TRUE,1
implementation,TRUE,1
element,TRUE,1
rule,TRUE,1
propose,TRUE,1
introduce,TRUE,1
outline,TRUE,1
identify,TRUE,1
stage,TRUE,1
phase,TRUE,1
generation,TRUE,1
step,TRUE,1
edition,TRUE,1
stage,TRUE,1
year,TRUE,1
phase,FALSE,1
complexity,TRUE,1
equation,FALSE,1
structure,TRUE,1
significance,FALSE,1
formula,FALSE,1
representation,TRUE,1
similarity,TRUE,1
resolution,FALSE,1
limit,TRUE,1
#,FALSE,1
architecture,TRUE,1
#,FALSE,1
#,FALSE,1
#,FALSE,1
#,FALSE,1
#,FALSE,1
#,FALSE,1
show,TRUE,1
illustrate,FALSE,1
describe,TRUE,1
represent,TRUE,1
depict,FALSE,1
see,TRUE,1
detail,TRUE,1
summarize,FALSE,1
indicate,TRUE,1
demonstrate,TRUE,1
highlight,TRUE,1
table,TRUE,1
figure,TRUE,1
section,TRUE,1
chart,TRUE,1
diagram,FALSE,1
example,TRUE,1
table,TRUE,1
graph,FALSE,1
image,TRUE,1
link,TRUE,1
open,TRUE,1
hide,TRUE,1
close,TRUE,1
destroy,TRUE,1
cover,TRUE,1
enter,TRUE,1
find,TRUE,1
remove,TRUE,1
protect,TRUE,1
block,TRUE,1
source,TRUE,1
material,TRUE,1
document,TRUE,1
evidence,FALSE,1
object,TRUE,1
provide,TRUE,1
include,TRUE,1
gather,TRUE,1
display,TRUE,1
contain,TRUE,1
obtain,TRUE,1
collect,TRUE,1
obtain,TRUE,1
gather,TRUE,1
question,TRUE,1
one,TRUE,1
allow,TRUE,1
permit,TRUE,1
enable,TRUE,1
encourage,TRUE,1
force,TRUE,1
ask,TRUE,1
want,TRUE,1
expect,TRUE,1
cause,TRUE,1
allow,TRUE,1
direct,TRUE,1
invite,FALSE,1
urge,FALSE,1
company,TRUE,1
firm,FALSE,1
business,TRUE,1
agency,TRUE,1
monitor,TRUE,1
take,TRUE,1
conduct,TRUE,1
initiate,TRUE,1
accept,TRUE,1
request,TRUE,1
attempt,TRUE,1
call,TRUE,1
visit,TRUE,1
payment,FALSE,1
purchase,TRUE,1
trip,FALSE,1
move,TRUE,1
contribution,FALSE,1
effort,TRUE,1
arrangement,FALSE,1
solve,TRUE,1
assess,TRUE,1
resolve,TRUE,1
investigate,TRUE,1
settle,FALSE,1
correct,TRUE,1
fix,TRUE,1
court,TRUE,1
file,TRUE,1
resource,TRUE,1
database,TRUE,1
record,TRUE,1
fund,FALSE,1
consider,TRUE,1
verify,TRUE,1
incorporate,TRUE,1
implement,TRUE,1
confirm,TRUE,1
search,TRUE,1
transaction,TRUE,1
main,FALSE,1
legal,FALSE,1
resource,TRUE,1
book,TRUE,1
paper,TRUE,1
box,TRUE,1
original,FALSE,1
leaf,FALSE,1
letter,TRUE,1
sheet,TRUE,1
layout,TRUE,1
form,TRUE,1
volume,TRUE,1
shape,TRUE,1
color,TRUE,1
medium,TRUE,1
style,TRUE,1
spatial,FALSE,1
architectural,FALSE,1
build,TRUE,1
map,TRUE,1
write,TRUE,1
thickness,FALSE,1
orientation,FALSE,1
width,FALSE,1
weight,FALSE,1
position,TRUE,1
surface,TRUE,1
length,TRUE,1
pdf,FALSE,1
similar,FALSE,1
distribution,TRUE,1
vehicle,TRUE,1
radar,FALSE,1
station,TRUE,1
facility,TRUE,1
antenna,FALSE,1
aircraft,TRUE,1
judge,TRUE,1
find,TRUE,1
ensure,TRUE,1
test,TRUE,1
check,TRUE,1
performance,TRUE,1
reliability,TRUE,1
efficiency,TRUE,1
reception,FALSE,1
coverage,FALSE,1
connectivity,FALSE,1
capability,TRUE,1
security,TRUE,1
effectiveness,TRUE,1
station,TRUE,1
vehicle,TRUE,1
cell,TRUE,1
car,TRUE,1
station,TRUE,1
area,TRUE,1
network,TRUE,1
department,TRUE,1
situation,TRUE,1
run,TRUE,1
rely,TRUE,1
depend,TRUE,1
build,TRUE,1
locate,TRUE,1
dependent,FALSE,1
operate,TRUE,1
situate,FALSE,1
load,TRUE,1
screen,TRUE,1
item,TRUE,1
task,TRUE,1
line,TRUE,1
need,TRUE,1
get,TRUE,1
calculate,FALSE,1
evaluate,TRUE,1
determine,TRUE,1
analyze,TRUE,1
anywhere,FALSE,1
static,FALSE,1
sample,FALSE,1
page,TRUE,1
font,FALSE,1
column,TRUE,1
flow,TRUE,1
window,TRUE,1
locate,TRUE,1
store,TRUE,1
retrieve,TRUE,1
unlock,FALSE,1
view,TRUE,1
download,TRUE,1
install,TRUE,1
secure,TRUE,1
recover,TRUE,1
return,TRUE,1
update,TRUE,1
hold,TRUE,1
year,TRUE,1
day,TRUE,1
time,TRUE,1
minute,TRUE,1
hour,TRUE,1
month,TRUE,1
second,TRUE,1
gb,FALSE,1
week,TRUE,1
percent,FALSE,1
mb,FALSE,1
mm,TRUE,1
storage,TRUE,1
content,TRUE,1
load,TRUE,1
open,TRUE,1
store,TRUE,1
deliver,TRUE,1
recover,TRUE,1
ship,TRUE,1
empty,FALSE,1
clean,TRUE,1
process,TRUE,1
retrieve,TRUE,1
purchase,TRUE,1
cycle,TRUE,1
digit,TRUE,1
second,TRUE,1
minute,FALSE,1
frame,TRUE,1
battery,TRUE,1
current,FALSE,1
area,TRUE,1
value,TRUE,1
cost,TRUE,1
amount,TRUE,1
availability,TRUE,1
quantity,TRUE,1
quality,TRUE,1
lack,TRUE,1
type,TRUE,1
density,FALSE,1
computer,TRUE,1
store,TRUE,1
room,TRUE,1
seat,FALSE,1
region,TRUE,1
package,FALSE,1
platform,TRUE,1
note,TRUE,1
dimensional,FALSE,1
axi,FALSE,1
bit,TRUE,1
d,FALSE,1
layer,TRUE,1
channel,TRUE,1
terminal,FALSE,1
tier,TRUE,1
logic,FALSE,1
linear,FALSE,1
approach,TRUE,1
hierarchy,FALSE,1
processor,TRUE,1
business,TRUE,1
consumer,TRUE,1
enterprise,TRUE,1
administrative,FALSE,1
academic,FALSE,1
concept,TRUE,1
separate,TRUE,1
separate,FALSE,1
separate,TRUE,1
distinct,FALSE,1
split,TRUE,1
separation,TRUE,1
isolate,FALSE,1
apart,FALSE,1
detach,FALSE,1
differentiate,TRUE,1
divide,TRUE,1
graphic,TRUE,1
center,TRUE,1
disconnect,FALSE,1
exclude,TRUE,1
direct,FALSE,1
random,FALSE,1
multi,FALSE,1
single,FALSE,1
variable,FALSE,1
limit,FALSE,1
intensive,FALSE,1
mining,FALSE,1
handle,TRUE,1
chief,FALSE,1
police,TRUE,1
senior,FALSE,1
special,FALSE,1
regular,FALSE,1
chief,FALSE,1
deputy,FALSE,1
resident,FALSE,1
head,FALSE,1
volunteer,FALSE,1
qualified,FALSE,1
officer,TRUE,1
representative,FALSE,1
official,TRUE,1
worker,TRUE,1
policeman,FALSE,1
agent,TRUE,1
inspector,FALSE,1
man,FALSE,1
assistant,FALSE,1
team,TRUE,1
patrol,FALSE,1
Police,FALSE,1
fire,TRUE,1
police,TRUE,1
guard,FALSE,1
subordinate,FALSE,1
respective,FALSE,1
force,TRUE,1
department,TRUE,1
district,TRUE,1
division,FALSE,1
precinct,FALSE,1
brigade,FALSE,1
branch,TRUE,1
county,FALSE,1
headquarter,FALSE,1
work,TRUE,1
deal,TRUE,1
deal,TRUE,1
clash,FALSE,1
meet,TRUE,1
clash,FALSE,1
help,TRUE,1
communicate,TRUE,1
consult,FALSE,1
connect,TRUE,1
work,TRUE,1
patrol,FALSE,1
engage,FALSE,1
coordinate,FALSE,1
speak,TRUE,1
community,TRUE,1
list,TRUE,1
publish,TRUE,1
list,FALSE,1
committee,FALSE,1
cite,TRUE,1
follow,TRUE,1
review,TRUE,1
call,TRUE,1
examine,TRUE,1
ask,TRUE,1
scheme,FALSE,1
protocol,TRUE,1
NSA,FALSE,1
server,TRUE,1
employ,TRUE,1
offer,TRUE,1
require,TRUE,1
adopt,TRUE,1
compute,TRUE,1
multiplayer,FALSE,1
#,FALSE,1
encryption,TRUE,1
visual,FALSE,1
cultural,FALSE,1
social,FALSE,1
interactive,FALSE,1
medium,TRUE,1
video,TRUE,1
multimedia,FALSE,1
sensory,FALSE,1
delivery,TRUE,1
filter,TRUE,1
provision,TRUE,1
ownership,FALSE,1
creation,TRUE,1
consumption,FALSE,1
play,TRUE,1
play,TRUE,1
serve,TRUE,1
take,TRUE,1
hold,TRUE,1
play,TRUE,1
occupy,FALSE,1
perform,TRUE,1
fill,TRUE,1
carry,TRUE,1
assume,TRUE,1
role,TRUE,1
role,TRUE,1
factor,TRUE,1
role,TRUE,1
player,TRUE,1
influence,TRUE,1
importance,FALSE,1
ingredient,FALSE,1
education,TRUE,1
API,FALSE,1
connection,TRUE,1
easy,FALSE,1
allow,TRUE,1
gain,TRUE,1
enable,TRUE,1
connection,TRUE,1
link,TRUE,1
communication,TRUE,1
market,TRUE,1
world,TRUE,1
web,TRUE,1
phone,TRUE,1
telephone,TRUE,1
virtual,FALSE,1
voice,TRUE,1
call,TRUE,1
ensure,TRUE,1
deliver,TRUE,1
demonstrate,TRUE,1
exhibit,FALSE,1
attain,FALSE,1
possess,FALSE,1
guarantee,TRUE,1
accuracy,TRUE,1
productivity,TRUE,1
speed,TRUE,1
flexibility,TRUE,1
precision,FALSE,1
stability,TRUE,1
comfort,FALSE,1
consistency,TRUE,1
progress,TRUE,1
pass,TRUE,1
benefit,TRUE,1
get,TRUE,1
reach,TRUE,1
push,TRUE,1
page,TRUE,1
file,TRUE,1
keep,TRUE,1
use,TRUE,1
place,FALSE,1
keep,TRUE,1
get,TRUE,1
have,TRUE,1
use,TRUE,1
type,TRUE,1
read,TRUE,1
chapter,TRUE,1
title,TRUE,1
position,TRUE,1
location,TRUE,1
list,TRUE,1
tag,TRUE,1
column,TRUE,1
sequence,TRUE,1
label,TRUE,1
sheet,TRUE,1
different,FALSE,1
multiple,FALSE,1
both,FALSE,1
most,FALSE,1
title,TRUE,1
number,TRUE,1
reference,TRUE,1
entry,TRUE,1
place,TRUE,1
arrange,TRUE,1
position,TRUE,1
hold,TRUE,1
pattern,TRUE,1
fashion,FALSE,1
order,TRUE,1
row,FALSE,1
website,TRUE,1
site,TRUE,1
chart,TRUE,1
platform,TRUE,1
shelf,FALSE,1
version,TRUE,1
plan,TRUE,1
initiative,FALSE,1
help,TRUE,1
transmission,TRUE,1
transfer,TRUE,1
transport,TRUE,1
route,TRUE,1
exchange,TRUE,1
transportation,FALSE,1
transfer,TRUE,1
passage,FALSE,1
message,TRUE,1
traffic,TRUE,1
image,TRUE,1
message,TRUE,1
communication,TRUE,1
news,TRUE,1
packet,FALSE,1
audio,TRUE,1
grid,FALSE,1
air,FALSE,1
satellite,FALSE,1
ground,FALSE,1
ip,FALSE,1
support,TRUE,1
use,TRUE,1
via,FALSE,1
digit,TRUE,1
h,FALSE,1
t,FALSE,1
dot,FALSE,1
inch,TRUE,1
point,TRUE,1
party,TRUE,1
organisation,TRUE,1
party,FALSE,1
party,TRUE,1
act,TRUE,1
officer,FALSE,1
perform,TRUE,1
direct,TRUE,1
plan,TRUE,1
execute,TRUE,1
commit,FALSE,1
prepare,TRUE,1
know,TRUE,1
choose,TRUE,1
observe,TRUE,1
carry,TRUE,1
#,FALSE,1
#,FALSE,1
contract,FALSE,1
#,FALSE,1
#,FALSE,1
#,FALSE,1
drive,TRUE,1
#,FALSE,1
act,TRUE,1
#,FALSE,1
#,FALSE,1
#,FALSE,1
#,FALSE,1
procedure,FALSE,1
exercise,TRUE,1
online,FALSE,1
open,FALSE,1
simple,FALSE,1
free,FALSE,1
alternative,FALSE,1
limit,FALSE,1
two,FALSE,1
print,TRUE,1
Non,FALSE,1
standard,FALSE,1
alternative,FALSE,1
print,TRUE,1
desktop,TRUE,1
protection,TRUE,1
print,TRUE,1
read,TRUE,1
copy,TRUE,1
copy,TRUE,1
manuscript,FALSE,1
paragraph,TRUE,1
spread,TRUE,1
write,TRUE,1
fold,TRUE,1
stretch,FALSE,1
spread,TRUE,1
distribute,TRUE,1
structure,TRUE,1
extend,TRUE,1
compress,FALSE,1
run,TRUE,1
scatter,FALSE,1
usually,FALSE,1
layer,TRUE,1
line,TRUE,1
dimension,TRUE,1
screen,TRUE,1
row,FALSE,1
region,TRUE,1
publication,FALSE,1
publish,TRUE,1
circulation,FALSE,1
scan,TRUE,1
reader,TRUE,1
reader,TRUE,1
child,TRUE,1
browser,TRUE,1
publisher,TRUE,1
printer,TRUE,1
variant,TRUE,1
reproduction,FALSE,1
render,TRUE,1
side,TRUE,1
version,FALSE,1
replica,FALSE,1
print,TRUE,1
display,TRUE,1
deliver,TRUE,1
save,TRUE,1
show,TRUE,1
picture,TRUE,1
direction,TRUE,1
editor,TRUE,1
publisher,TRUE,1
color,TRUE,1
character,TRUE,1
piece,TRUE,1
matrix,FALSE,1
menu,TRUE,1
background,TRUE,1
draw,TRUE,1
increase,TRUE,1
expand,TRUE,1
add,TRUE,1
modify,TRUE,1
adjust,TRUE,1
improve,TRUE,1
alter,TRUE,1
replace,TRUE,1
extend,TRUE,1
edit,TRUE,1
shrink,FALSE,1
move,TRUE,1
turn,TRUE,1
save,TRUE,1
drop,TRUE,1
shift,FALSE,1
rotate,FALSE,1
appear,TRUE,1
follow,TRUE,1
give,TRUE,1
compare,TRUE,1
show,TRUE,1
affect,TRUE,1
late,FALSE,1
club,FALSE,1
school,FALSE,1
last,FALSE,1
follow,TRUE,1
continue,TRUE,1
claim,FALSE,1
continue,TRUE,1
aim,TRUE,1
appear,TRUE,1
come,TRUE,1
begin,TRUE,1
server,TRUE,1
format,TRUE,1
channel,TRUE,1
machine,TRUE,1
campus,FALSE,1
companion,FALSE,1
subscription,FALSE,1
backup,FALSE,1
supplement,FALSE,1
preview,FALSE,1
patch,FALSE,1
complement,FALSE,1
gateway,FALSE,1
home,TRUE,1
full,FALSE,1
Wikipedia,FALSE,1
next,FALSE,1
previous,FALSE,1
entire,FALSE,1
they,FALSE,1
you,FALSE,1
one,FALSE,1
People,FALSE,1
he,FALSE,1
we,FALSE,1
anyone,FALSE,1
student,TRUE,1
